titas1_500,titas2_500,titas3_500,sigma2_500,ces_500,titas1_100,titas2_100,X.titas3_100.,titas3_100,sigma2_100,ces_100
0.705217517,0.189086463,-0.271816263,0.991169606,-0.126816598,0.728428581,0.193523408,titas3_100,-0.18142064,1.005716036,-0.354367097
0.678358554,0.198310528,-0.323348508,1.086416865,0.122531667,0.737821985,0.352048842,titas3_100,-0.211069413,1.063422348,0.204250329
0.712406735,0.128944855,-0.326217285,1.122384921,0.172640705,0.653903852,0.109595805,titas3_100,-0.348671463,1.13540397,-0.071534571
0.69617366,0.193671194,-0.364361769,1.020898897,-0.030379879,0.806540374,0.396490798,titas3_100,-0.305047552,1.286600595,0.084609647
0.691853543,0.133785883,-0.333705988,1.030246146,-0.068116804,0.804894606,0.189971676,titas3_100,-0.333579903,1.067911633,-0.086855978
0.669241078,0.208006262,-0.321186688,0.95370815,0.051461292,0.754115403,0.113387566,titas3_100,-0.339782992,1.111761827,-0.095816824
0.713221281,0.210134132,-0.318271426,1.00298899,-0.060153461,0.607759904,0.09530513,titas3_100,-0.461507677,0.86714626,-0.136460578
0.684905291,0.217513263,-0.288890704,1.074813486,-0.095764129,0.840727701,0.217603699,titas3_100,-0.26015125,1.131293965,-0.254357682
0.673196068,0.251521732,-0.288090819,0.941340671,-0.00629763,0.481135258,0.175044334,titas3_100,-0.448294862,1.189819336,-0.432405334
0.740532757,0.219475109,-0.324212224,0.979163509,0.054765999,0.756793965,0.265309866,titas3_100,-0.298924973,1.121396185,-0.162673319
0.684502175,0.191392898,-0.286499614,0.99524762,0.081983095,0.782407153,0.376203692,titas3_100,-0.274405322,1.003020036,0.187505467
0.701449438,0.183703309,-0.339199207,0.978880135,-0.044189562,0.775370696,0.177500667,titas3_100,-0.157865722,0.93384061,-0.01686129
0.739848174,0.147678844,-0.311817534,1.064601408,-0.009260999,0.911009815,0.301970361,titas3_100,-0.290088594,1.128014752,-0.048768932
0.714061299,0.211614073,-0.305859301,1.07177693,0.045386771,0.677306176,0.18170539,titas3_100,-0.308764635,1.07808986,-0.103076551
0.69438266,0.191879008,-0.327765183,1.067041192,0.064621457,0.826785459,0.096768085,titas3_100,-0.623006915,0.946635204,0.162553377
0.662509257,0.216650723,-0.300923803,1.034862708,-0.014058533,0.903056672,0.34099589,titas3_100,-0.328258294,0.858192057,0.14578199
0.725624942,0.211631852,-0.326191811,0.903046968,-0.061505704,0.772286175,0.307883652,titas3_100,-0.31225798,0.986965706,0.064865128
0.752077449,0.233393355,-0.243523381,1.013236889,0.075153256,0.747787845,0.36217666,titas3_100,-0.219749956,1.079913927,0.094311149
0.618856665,0.132973758,-0.384531008,1.003800923,-0.038907475,0.483279069,-0.070548582,titas3_100,-0.513643297,0.886896144,-0.175176564
0.676449627,0.210574442,-0.268729951,1.007900442,-0.032210812,0.735431519,0.255398111,titas3_100,-0.180500616,1.063026099,-0.012521407
0.711635855,0.240502609,-0.300738213,0.972634639,0.014293635,0.507513502,0.045733046,titas3_100,-0.495865596,0.808574271,0.175598875
0.682815616,0.240304723,-0.272372641,0.954812951,0.120693335,0.583727272,0.09547304,titas3_100,-0.2819768,1.012730618,0.139809094
0.680760508,0.230175707,-0.291538626,0.960200197,-0.072993753,0.557586113,0.067344321,titas3_100,-0.362549091,0.924486149,-0.112847069
0.735195301,0.282838207,-0.283972208,1.001854931,0.053387132,0.939074573,0.361902356,titas3_100,-0.274460426,1.179037477,-0.279026621
0.704408889,0.270621852,-0.281790125,1.033094345,0.048082793,0.537388593,0.021191765,titas3_100,-0.410409793,0.950871644,-0.23938731
0.631324285,0.130552287,-0.330515022,0.878557515,0.053704769,0.670582823,0.085320198,titas3_100,-0.451442161,0.77104959,-0.029791155
0.726133033,0.209849744,-0.29283881,0.954296188,-0.034765126,0.646288567,-0.011826681,titas3_100,-0.445612686,0.938696424,-0.212753006
0.62980619,0.179795446,-0.304545808,0.931594147,-0.022807889,0.589999304,0.180567094,titas3_100,-0.382114056,1.220480083,-0.008414521
0.690989652,0.159985387,-0.265896448,1.007404465,0.130550492,0.52697449,-0.0730794,titas3_100,-0.337511689,0.888617482,-0.040258284
0.660966627,0.108614864,-0.371183964,0.956112437,-0.10416516,0.797810033,0.259941842,titas3_100,-0.241519999,1.029106165,0.026878473
0.712322057,0.223759752,-0.314006481,1.005144563,-0.032561784,0.660459144,0.136691745,titas3_100,-0.40796976,1.043545693,-0.084264061
0.78551506,0.31729325,-0.262283408,1.018416569,0.000822384,0.743198579,0.135149168,titas3_100,-0.414961936,0.755449025,-0.154149621
0.692894029,0.162144499,-0.327066803,0.902673901,-0.075887354,0.729166273,0.203348776,titas3_100,-0.336178313,1.038529248,0.031410122
0.737711838,0.211412162,-0.262632847,1.035836811,0.031670017,0.809235675,0.297023511,titas3_100,-0.232859927,1.195269887,-0.096885722
0.756928426,0.25647533,-0.27669557,1.000637297,0.008826577,0.827977644,0.186666925,titas3_100,-0.448499466,0.81209643,-0.304707777
0.705686151,0.183274663,-0.307636277,1.080780686,-0.135408139,0.67038709,0.131189701,titas3_100,-0.424156703,1.090055231,-0.071637965
0.659655089,0.134852948,-0.388164334,1.063335111,-0.031265299,0.639670914,0.00830764,titas3_100,-0.447327487,0.932779621,-0.17387203
0.646336676,0.170892447,-0.351164423,0.956065519,-0.060485538,0.748574462,0.289636129,titas3_100,-0.349793174,0.958786212,0.000712053
0.691040804,0.170886716,-0.306508629,1.125406237,-0.025137781,0.624576533,-0.032183217,titas3_100,-0.328302323,1.148568743,-0.124177582
0.698496702,0.26793656,-0.267771463,0.983444014,-0.074666502,0.631437287,0.188499737,titas3_100,-0.193058297,0.755639703,-0.091744725
0.707925323,0.221996526,-0.325311759,1.166788742,0.066856063,0.878706463,0.437359025,titas3_100,-0.307236542,1.124154156,0.148952529
0.739319045,0.240255923,-0.339996092,0.931773245,0.025162506,0.67030253,0.13815725,titas3_100,-0.419132948,0.943664488,-0.172708611
0.678169728,0.204837486,-0.304418117,1.002039279,-0.054355015,0.5539354,0.03417328,titas3_100,-0.393991539,1.012738587,-0.484685279
0.67591844,0.199570438,-0.292382497,1.074415365,0.010600528,0.726058939,0.257364316,titas3_100,-0.305228321,1.060833995,0.235519701
0.758128863,0.217489366,-0.246988057,0.939756338,0.062109864,0.710420141,0.115451802,titas3_100,-0.382534375,0.958495202,0.033284384
0.682589345,0.21714743,-0.303366686,0.916850601,-0.108103694,0.44921266,-0.018388406,titas3_100,-0.442343765,1.107216797,-0.090461149
0.657053933,0.110704989,-0.307652388,0.992620841,-0.055805646,0.53462403,0.057195342,titas3_100,-0.516404238,1.114447793,-0.229156861
0.679374753,0.134803636,-0.375207598,1.010672647,-0.042731013,0.667879677,-0.008389704,titas3_100,-0.484512688,0.932444874,-0.046888757
0.770986431,0.203595204,-0.273814617,1.069424391,0.084390956,0.951334337,0.255167214,titas3_100,-0.357742783,1.095148207,0.028908896
0.673379503,0.080509473,-0.404476928,0.949786031,-0.018572366,0.675487184,-0.103305439,titas3_100,-0.644073915,0.972213672,-0.023604442
0.708527676,0.263905903,-0.240891868,0.98401809,-0.135332763,0.765762674,0.31822821,titas3_100,-0.245861417,0.96578737,-0.275391179
0.692281282,0.179592959,-0.306344014,1.04575201,-0.12024852,0.536472377,-0.016562681,titas3_100,-0.377174871,1.184927361,-0.213511158
0.690974557,0.243736901,-0.254649893,1.021984626,-8.92E-05,0.641365095,0.165941415,titas3_100,-0.302912789,1.172075157,0.105807544
0.690185342,0.17076636,-0.33455084,1.015489574,-0.13369174,0.761629774,0.288362747,titas3_100,-0.457331979,0.799264124,-0.32189924
0.703213428,0.192946983,-0.340873793,1.059425431,-0.135873328,0.639325089,0.198835779,titas3_100,-0.392437218,1.427865221,-0.211306137
0.720541444,0.243706668,-0.314075558,1.029706293,-0.063208543,0.562837006,0.062976358,titas3_100,-0.555693425,1.026246902,-0.242783974
0.702765721,0.234178388,-0.307224052,1.008892259,-0.004324975,0.587099898,0.074815062,titas3_100,-0.363003051,1.169777231,0.16951831
0.748530638,0.250717606,-0.221743291,0.990455713,-0.09965521,0.755277527,0.149871462,titas3_100,-0.468875395,0.87134794,-0.149874609
0.667376615,0.182520665,-0.333500874,0.9277848,-0.025856459,0.539000871,0.178147672,titas3_100,-0.283550519,1.08430709,0.045796641
0.743779249,0.23981983,-0.317217582,1.133763811,-0.088435713,0.721028655,0.130129226,titas3_100,-0.464805269,1.037913424,-0.063585022
0.748927656,0.255985164,-0.242832279,0.910439129,-0.06110825,0.855145907,0.368727913,titas3_100,-0.103085416,1.038573448,-0.193340427
0.668456646,0.135987133,-0.315576236,1.00987056,0.00229257,0.492602532,0.045055964,titas3_100,-0.354721223,0.920078277,0.126816562
0.734612967,0.193673844,-0.289110064,1.069426939,-0.061088985,0.800869077,0.373907125,titas3_100,-0.157384925,1.070508008,-0.36514136
0.733894559,0.248541604,-0.285556223,1.048485669,0.043274457,0.750077848,0.361576324,titas3_100,-0.072200753,0.979668891,-0.004892891
0.729046962,0.189090213,-0.332936848,0.929227667,0.108025514,0.753665907,0.236868933,titas3_100,-0.26352679,0.950595796,0.110875485
0.731841789,0.23134528,-0.232878485,0.989094942,-0.017805525,0.811256077,0.222883793,titas3_100,-0.378405692,0.822570343,0.283169774
0.673927321,0.206803734,-0.252557671,1.034342989,0.055412372,0.785544777,0.19628056,titas3_100,-0.230766248,1.308444907,0.140799593
0.74512139,0.275855856,-0.244871719,0.90840127,-0.064218966,0.560451,-0.017942605,titas3_100,-0.380534906,0.914924654,-0.12337339
0.712699436,0.201325072,-0.359122784,0.947627557,-0.00788875,0.916310875,0.389376913,titas3_100,-0.246733033,0.928528651,0.227893123
0.725125414,0.229671756,-0.318158929,1.048117378,-0.037588591,0.815278753,0.245647905,titas3_100,-0.250420817,1.26370414,0.012398529
0.733204727,0.182733189,-0.314696443,0.981026004,-0.074533132,0.642932228,0.157237231,titas3_100,-0.182075157,0.87940392,-0.083924544
0.705991076,0.178631133,-0.304631529,0.946174988,0.099611422,0.576000527,-0.100685944,titas3_100,-0.50664543,0.834486118,0.213430799
0.684161066,0.222191095,-0.249792026,0.966318648,0.088102196,0.59734144,0.161596688,titas3_100,-0.367561464,1.108418843,0.131538156
0.681893958,0.119969422,-0.30450966,0.901897572,0.097412875,0.535514316,0.003316527,titas3_100,-0.344735466,0.950886601,0.209485817
0.735409621,0.322036936,-0.248996383,1.067334147,-0.110782788,0.680099578,0.247976425,titas3_100,-0.385801784,1.16937759,-0.430225189
0.594868978,0.142049695,-0.318599688,1.013908074,0.014511998,0.546927529,0.1314928,titas3_100,-0.390743863,0.813248935,0.09555982
0.614373187,0.11589242,-0.332079033,1.123962711,0.135705636,0.514633683,0.072962427,titas3_100,-0.190728468,1.213698325,0.012289246
0.730198022,0.198318824,-0.346031887,1.022513986,-0.040877374,0.665318701,0.102821581,titas3_100,-0.341514751,1.036647554,0.040688271
0.639009473,0.101981409,-0.413026949,1.025528287,0.010930037,0.712619446,0.209630019,titas3_100,-0.371848641,1.07161982,-0.128460326
0.708717677,0.230372514,-0.247940466,1.108702448,0.241546049,0.744232521,0.266767397,titas3_100,-0.325390721,1.030158802,0.365485486
0.565034743,0.019287049,-0.367746652,1.069460056,0.050826303,0.488328835,-0.07927131,titas3_100,-0.507304253,1.136352676,-0.25914617
0.649281749,0.099450349,-0.317635297,0.990734072,0.068483692,0.597749043,-0.027571689,titas3_100,-0.407353159,1.130707283,0.240921492
0.67835996,0.13559781,-0.308392791,1.09609054,0.015886285,0.851265538,0.222094476,titas3_100,-0.293675411,1.122423049,-0.109024387
0.66327077,0.159223104,-0.342641298,1.031046767,0.101586885,0.744634406,0.160619744,titas3_100,-0.417176789,1.048346914,0.184973531
0.677006047,0.179200829,-0.305065655,1.015474169,-0.093568026,0.75883049,0.131151905,titas3_100,-0.244934493,0.947865155,-0.156999095
0.645973845,0.162058872,-0.306474554,0.894455427,0.015215253,0.735851389,0.353765266,titas3_100,-0.142734962,0.884527845,0.198573401
0.646410455,0.136373776,-0.314099421,0.943064385,-0.024303269,0.694390526,0.134216664,titas3_100,-0.324171881,0.918747448,-0.040570645
0.773638604,0.16237918,-0.350573214,1.002351943,0.066021946,0.893242783,0.191357144,titas3_100,-0.438794026,0.982866161,-0.044634312
0.761283519,0.259920838,-0.215260163,1.083061159,0.016280918,0.768579522,0.29902537,titas3_100,-0.183508734,1.102421826,0.097124218
0.719818602,0.233903109,-0.309478872,1.093162372,-0.00892561,0.66532132,0.275886768,titas3_100,-0.193775999,1.305894422,0.087532235
0.780896186,0.274520778,-0.270342185,1.124450754,0.017115655,0.81935632,0.29556187,titas3_100,-0.251609606,1.104993909,-0.187126842
0.709059209,0.15296233,-0.325858291,0.983012442,0.059323911,0.664807493,-0.027488108,titas3_100,-0.512543796,0.817866109,-0.011686173
0.746124976,0.260479847,-0.264187843,1.053001766,0.009732602,0.765957425,0.006669172,titas3_100,-0.28767684,0.877934337,0.023380977
0.67302572,0.26375204,-0.258272226,0.975437355,-0.120301071,0.611104559,0.142016363,titas3_100,-0.322188783,0.795751395,-0.1297172
0.778032171,0.310064203,-0.197119951,0.946877974,-0.070757527,0.65310463,0.349845397,titas3_100,-0.377146189,0.904662923,0.249894965
0.671210015,0.130267243,-0.376753901,1.027505738,-0.018190491,0.602014407,0.163282952,titas3_100,-0.551270892,0.991491478,-0.323957005
0.659480854,0.166548031,-0.31125948,0.923533241,0.069620796,0.624806858,0.179222577,titas3_100,-0.288901491,0.814113054,0.191180044
0.74667404,0.292899466,-0.25018818,1.014297035,-0.103427358,0.763311043,0.286259709,titas3_100,-0.330704578,0.836697215,0.024386674
0.701848669,0.159101987,-0.319522617,0.969441981,-0.023856829,0.702316256,0.072314594,titas3_100,-0.30048179,0.96034014,-0.046149925
0.788059654,0.305938082,-0.232540814,0.949002022,0.044657728,0.836996917,0.305236803,titas3_100,-0.222202682,0.799844727,-0.017995851
0.737282024,0.264876505,-0.262321596,0.957310186,-0.018578755,0.919938071,0.446712668,titas3_100,-0.117012907,1.103071369,0.092690673
0.662209215,0.150801473,-0.32487246,0.99366159,0.020117529,0.795574557,0.393915011,titas3_100,-0.191042333,0.754430282,0.070230961
0.724583119,0.260772982,-0.292389963,1.012379232,0.159951545,0.699819063,0.145455932,titas3_100,-0.393222794,1.131346822,-0.045758291
0.77606693,0.250407905,-0.236003386,0.976216013,0.017721637,0.665601005,0.300669264,titas3_100,-0.201661629,1.0121808,0.02701294
0.596475291,0.12249291,-0.300860484,1.000515326,-0.001102551,0.553594082,-0.041628251,titas3_100,-0.297808431,1.156743973,0.242219554
0.706848055,0.183693959,-0.297004483,1.026288592,0.039573328,0.691000472,0.365328871,titas3_100,-0.244478023,1.006388332,0.08137172
0.649695131,0.195298345,-0.280927497,1.013447117,0.051803117,0.680047158,0.238220989,titas3_100,-0.303681503,0.976096096,-0.155304502
0.755021728,0.208011483,-0.284225738,1.048930846,0.040736209,0.749164642,0.22387819,titas3_100,-0.285181712,1.085975409,0.362986115
0.677346278,0.121817573,-0.37778162,0.995433289,0.003811556,0.685904723,0.11745699,titas3_100,-0.420905076,1.329206072,-0.004290143
0.731678091,0.203266983,-0.31228868,1.112015889,0.084731551,0.933873616,0.275030189,titas3_100,-0.504138046,0.999220943,0.193023079
0.653078691,0.100164594,-0.309763911,1.024078959,0.023837927,0.677460745,0.139880902,titas3_100,-0.352013592,1.03355616,-0.070917937
0.687141848,0.21020208,-0.278404243,1.052201105,0.065984117,0.792360497,0.493089304,titas3_100,-0.146803359,0.92602207,0.442803962
0.679308265,0.242774873,-0.344796473,0.949531527,0.016871327,0.610586455,0.074742606,titas3_100,-0.415266423,1.051696613,0.150649787
0.635136401,0.134267511,-0.266244876,1.015276224,0.06969475,0.514447087,0.070638568,titas3_100,-0.275341673,0.890735401,-0.079144855
0.739817896,0.235360479,-0.300151906,1.049114581,0.017927875,0.84819409,0.344939196,titas3_100,-0.263577333,1.087025938,0.08955516
0.745175186,0.198298775,-0.320265947,1.042856515,-0.031874759,0.575041357,-0.065335942,titas3_100,-0.545217683,1.09532366,-0.168557163
0.718104991,0.227151746,-0.315487323,0.995458407,0.002389897,0.592843764,0.048836216,titas3_100,-0.398018112,1.344338403,-0.085532813
0.78480974,0.274492005,-0.344032084,0.961649451,-0.040248267,0.904975306,0.421463182,titas3_100,-0.186669465,1.004154539,-0.01586104
0.750754209,0.204069405,-0.312526965,1.076953513,-0.020186005,0.734155924,0.110920794,titas3_100,-0.300090576,1.277514271,-0.26757842
0.712589547,0.206547575,-0.348978965,1.095366602,-0.057516357,0.658131776,0.098144892,titas3_100,-0.404494814,0.96441655,-0.102069511
0.784135314,0.238914495,-0.322114754,1.042962545,0.009023606,0.808704782,0.270427595,titas3_100,-0.220253868,0.913775834,-0.001681211
0.644507142,0.133183117,-0.332414683,1.050697752,0.035177871,0.61617838,0.089222544,titas3_100,-0.566484504,1.118086906,-0.096893354
0.614748365,0.095529926,-0.332236952,0.962018887,-0.061401356,0.556531208,0.098440515,titas3_100,-0.361953995,0.907910885,0.138202138
0.665433631,0.169348682,-0.315181281,0.985859367,0.063054658,0.632919466,0.010803983,titas3_100,-0.407363503,0.865398874,-0.018353165
0.673661638,0.144322623,-0.360921341,0.878088219,0.048804389,0.605871159,0.151416952,titas3_100,-0.311716942,0.986725189,0.136259178
0.829498755,0.351746381,-0.170669324,0.941622773,0.084281704,0.805600863,0.381561284,titas3_100,-0.317831812,0.716091657,0.138800056
0.698491539,0.134667571,-0.28488073,1.024877415,-0.074256075,0.439602204,-0.140190351,titas3_100,-0.493926698,1.031585683,0.222155689
0.679643838,0.22456786,-0.220782719,1.039385093,0.018634086,0.514511719,0.241216567,titas3_100,-0.244524198,0.836099909,-0.089215587
0.675372588,0.19439192,-0.307817911,1.084016407,-0.008903307,0.761824741,0.189589154,titas3_100,-0.451304334,1.098342914,0.087224358
0.688926353,0.137859863,-0.324588575,0.974323389,-0.02601488,0.570236551,-0.178062288,titas3_100,-0.480180581,1.104673029,0.172217139
0.702336293,0.170452558,-0.29666808,1.050157378,-0.013615698,0.639328051,0.155792376,titas3_100,-0.334583094,1.00310269,-0.168405277
0.734519568,0.218856891,-0.319397318,1.040311541,-0.014881924,0.714384319,0.12604707,titas3_100,-0.501594015,1.178235639,0.058413732
0.697757253,0.235708687,-0.281123135,1.110092417,0.004396375,0.660365738,-0.014564254,titas3_100,-0.427738323,0.714786232,0.049662272
0.685401464,0.14413992,-0.312540953,1.019146387,0.091933293,0.527759749,-0.027795563,titas3_100,-0.563307119,0.983337142,0.004525289
0.675127183,0.158005754,-0.333061048,0.932105531,-0.081735176,0.754318067,0.178725854,titas3_100,-0.323685352,0.863326797,0.016125505
0.7578989,0.253339151,-0.319320135,1.144591579,0.036713004,0.865867705,0.314803825,titas3_100,-0.36255867,1.158491703,0.145894335
0.644532131,0.139855022,-0.337670963,1.015343115,-0.040558626,0.765365298,0.295275842,titas3_100,-0.259604751,1.019385489,0.067569109
0.790401933,0.247128301,-0.341981458,0.802272848,0.008129533,0.618131694,0.159569358,titas3_100,-0.34823198,0.656508731,0.025122094
0.753614095,0.358582886,-0.203739436,1.031451534,-0.062245018,0.847291958,0.306010264,titas3_100,-0.131715002,0.869285241,0.231715878
0.679186284,0.151620482,-0.386702422,0.95835699,-0.048659958,0.477861943,-0.034048056,titas3_100,-0.440855019,0.796128516,0.045732862
0.775501912,0.297244748,-0.235546669,0.987202612,-0.004339841,0.720914531,0.165941781,titas3_100,-0.336964117,0.879009347,0.149467992
0.716943354,0.201550491,-0.30754536,1.056021324,0.151137356,0.714545003,0.11557948,titas3_100,-0.323604417,1.093356899,0.274025492
0.728370026,0.115356838,-0.348648726,1.011719151,-0.02347334,0.647299086,0.011331747,titas3_100,-0.38838353,1.29922214,-0.086656784
0.606606252,0.089653728,-0.359364502,1.001361101,0.013468753,0.699500008,0.050527039,titas3_100,-0.309998941,0.923718523,-0.214363844
0.746841186,0.272628738,-0.288906673,0.984546905,-0.049066454,0.922780458,0.48979923,titas3_100,-0.214076656,0.933876939,0.021332659
0.653956912,0.140567416,-0.382746112,0.875857181,0.001591922,0.665297613,0.274252771,titas3_100,-0.330852177,0.818853808,-0.095257643
0.743090086,0.250924313,-0.226902085,1.075427914,-0.035390734,0.621114899,0.201840863,titas3_100,-0.120561216,0.815236463,-0.209375639
0.6638276,0.224942234,-0.265625775,1.049668465,0.014425795,0.724337001,0.223097558,titas3_100,-0.250976306,1.015477762,0.256913106
0.687482467,0.166945231,-0.353167115,0.956271006,-0.039739962,0.65375398,0.057644694,titas3_100,-0.397342072,1.055560793,-0.121508435
0.633615078,0.160772136,-0.388641057,0.951953148,-0.078208212,0.503563082,0.05978887,titas3_100,-0.368410226,0.75625342,-0.028560583
0.706002789,0.196064918,-0.301726361,1.064889544,-0.095930355,0.796217221,0.138872328,titas3_100,-0.326897018,0.877478592,-0.211776308
0.750365475,0.26585572,-0.344563942,0.929466305,0.044737984,0.797709311,0.286319651,titas3_100,-0.432547669,0.871049047,0.085668964
0.696811181,0.234889923,-0.235205787,0.966344982,-0.158539158,0.685218486,0.220621114,titas3_100,-0.265632754,0.847767285,-0.196932101
0.738477061,0.150717713,-0.324037584,0.97313236,0.002955237,0.64137426,-0.080601291,titas3_100,-0.411420277,0.925042654,-0.154389697
0.727484253,0.238778861,-0.266914674,1.049732615,-0.0238616,0.731547054,0.384039875,titas3_100,-0.063889324,0.951572575,-0.117914426
0.710166172,0.159346635,-0.371692983,1.096131469,-0.120024576,0.693883007,0.217088751,titas3_100,-0.233418203,1.129138068,-0.041509701
0.714297868,0.165463197,-0.364617934,0.958528354,0.045279115,0.717692458,0.109510699,titas3_100,-0.345307963,0.865755633,-0.010776551
0.685493118,0.248130727,-0.249431378,0.961734252,-0.017855011,0.508576484,-0.03177304,titas3_100,-0.389601244,0.896586836,0.113674729
0.675967781,0.180461498,-0.32738223,0.985001676,0.011826563,0.692815495,0.273124962,titas3_100,-0.313286953,1.245552314,-0.118810214
0.684690823,0.225787733,-0.293652555,1.180391847,0.019599103,0.681893242,0.321168608,titas3_100,-0.262142927,1.24283502,0.046513234
0.638120711,0.178192447,-0.342386378,0.994143788,0.105600853,0.649103452,0.114008068,titas3_100,-0.349287642,1.095011379,0.194859489
0.667048357,0.165292835,-0.324716171,0.943471431,0.00515034,0.779680455,0.299526777,titas3_100,-0.288213201,1.007679608,-0.181230674
0.684300394,0.132233828,-0.398374249,0.988858968,-0.081616006,0.743082612,0.115935269,titas3_100,-0.440149334,0.970556072,-0.065084879
0.71883775,0.224822719,-0.268580086,0.975730118,-0.002171013,0.76238448,0.148065565,titas3_100,-0.030074596,0.9415705,0.158404333
0.671724985,0.118502706,-0.379062353,0.989884171,-0.12325806,0.722824405,0.13137781,titas3_100,-0.436828302,0.998867775,-0.003540567
0.640192145,0.154709213,-0.364357355,0.999157263,0.023542547,0.591099914,-0.028324869,titas3_100,-0.409614705,0.936465428,-0.145787256
0.70536468,0.23781182,-0.315808505,0.998459707,-0.012631454,0.724070797,0.262116044,titas3_100,-0.286705339,0.991541494,0.02808604
0.68224609,0.230562455,-0.282450105,0.927773006,-0.023341203,0.696180665,0.219915518,titas3_100,-0.327408261,0.875001797,-0.247274871
0.661608742,0.140122876,-0.343465634,0.976495258,-0.084704668,0.622683423,0.116930645,titas3_100,-0.466748936,0.755875094,-0.313060815
0.688297912,0.225050035,-0.239710812,1.022608826,0.004165141,0.799500228,0.334650222,titas3_100,-0.221328295,0.884645108,0.044875241
0.639017427,0.169867472,-0.303701033,0.847202393,0.024799316,0.65644351,-0.094738472,titas3_100,-0.738184723,0.684336038,-0.004637534
0.750534064,0.163576353,-0.333503861,0.934683028,0.009653083,0.63710152,-0.034856008,titas3_100,-0.388910818,0.925660252,0.034667918
0.722637934,0.179737158,-0.339911149,0.969474068,0.081127414,0.669989074,0.049689963,titas3_100,-0.320843353,1.183546518,0.05047245
0.683894746,0.21235283,-0.303761069,1.085460891,0.070149619,0.559055104,-0.007382885,titas3_100,-0.48283638,1.043358145,0.101878554
0.856246346,0.311719263,-0.289551365,0.971795156,-0.067244408,0.827217462,0.240213198,titas3_100,-0.380429339,0.902032787,-0.013401611
0.689492018,0.167966528,-0.303014731,0.994787093,-0.089743912,0.80351904,0.206045275,titas3_100,-0.339113358,0.782323516,-0.058270405
0.619253973,0.157393342,-0.286703907,0.91372095,-0.129012171,0.541281223,0.065203131,titas3_100,-0.294001386,0.878655455,0.027569712
0.66432702,0.176932828,-0.336085621,1.038990498,-0.159993919,0.638227474,0.180325544,titas3_100,-0.518397318,0.82108661,-0.291243015
0.612016638,0.085275246,-0.395839869,1.026066388,-0.095638715,0.806720675,0.193323233,titas3_100,-0.291273928,0.970916051,-0.167753066
0.723813918,0.179716465,-0.335016527,0.970340901,-0.037066314,0.690505518,0.219232807,titas3_100,-0.341003514,1.054987288,-0.033576068
0.68559185,0.182015113,-0.308397011,0.9954856,0.034862721,0.829582184,0.207192192,titas3_100,-0.223570119,0.99592566,0.324038433
0.739195165,0.180312321,-0.322843178,0.966284879,0.007123239,0.737407011,0.179501925,titas3_100,-0.333205451,1.007016307,0.049378882
0.705259947,0.195172716,-0.240608221,0.952178964,-0.140727507,0.6808566,0.201959375,titas3_100,-0.194341115,1.209524176,-0.092707714
0.713686861,0.217063171,-0.311577504,0.948289548,0.107339865,0.543687422,0.087189411,titas3_100,-0.467413768,0.817760875,0.047091878
0.754720984,0.21855458,-0.314448229,0.945124821,0.025233966,0.770555876,0.377733273,titas3_100,-0.275739994,0.951617954,-0.032777888
0.69156274,0.227584094,-0.275298989,0.893879563,-0.054641461,0.855906108,0.335186907,titas3_100,-0.3346422,0.849664971,0.057669087
0.622382148,0.048195479,-0.422077086,1.082024722,-0.020328302,0.614893387,0.087039321,titas3_100,-0.468434808,0.961150471,-0.146924958
0.669521054,0.143636156,-0.350613808,1.010622657,0.045098514,0.785897919,0.293758374,titas3_100,-0.256384717,0.794054555,-0.146028398
0.692358073,0.207022692,-0.268992482,1.110642114,0.027960265,0.485022628,0.046540667,titas3_100,-0.491018725,1.086976236,0.034732145
0.790151523,0.246934403,-0.323306438,0.95800154,0.164307713,0.93840549,0.245541991,titas3_100,-0.307819933,0.948059203,0.546823406
0.737569042,0.256898109,-0.256173904,0.958750666,0.019219084,0.690198524,0.257665978,titas3_100,-0.311546135,1.006679294,-0.010952618
0.694503141,0.135016358,-0.366023293,1.047456457,0.027046536,0.769186786,0.185073704,titas3_100,-0.343179836,1.222011432,-0.088438208
0.607143248,0.170806511,-0.256226129,1.045149888,0.194911693,0.736688911,0.212181175,titas3_100,-0.26754659,1.150420351,0.461484502
0.741288614,0.227168703,-0.284401199,1.0963632,-0.058406609,0.96808494,0.422401466,titas3_100,-0.177522576,1.140694074,-0.131595082
0.71886091,0.226782393,-0.267581838,1.016240554,0.050417683,0.714218188,0.172349154,titas3_100,-0.369014628,1.212379697,-0.006086718
0.642469257,0.150947442,-0.333045567,1.084225487,-0.022805609,0.604972513,0.161227082,titas3_100,-0.246071422,1.144136762,0.086407188
0.738401774,0.240803655,-0.318236083,0.997061478,-0.078442212,0.734822257,0.329405981,titas3_100,-0.281572712,0.962728104,-0.281387326
0.752856456,0.204512225,-0.319097236,0.970715449,-0.058183946,0.830602366,0.203908458,titas3_100,-0.516006478,0.966583018,-0.283270364
